conversation_id,created_at,favorite_count,full_text,hashtags/0,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,hashtags/6,id,media/0/media_url,media/0/type,reply_count,retweet_count,startUrl,symbols/0,url,urls/0/display_url,urls/0/expanded_url,urls/0/url,urls/1/display_url,urls/1/expanded_url,urls/1/url,urls/2/display_url,urls/2/expanded_url,urls/2/url,urls/3/display_url,urls/3/expanded_url,urls/3/url,urls/4/display_url,urls/4/expanded_url,urls/4/url,user/advertiser_account_type,user/blocked_by,user/blocking,user/business_profile_state,user/can_dm,user/contributors_enabled,user/created_at,user/default_profile_image,user/description,user/ext_has_nft_avatar,user/ext_is_blue_verified,user/ext_verified_type,user/fast_followers_count,user/favourites_count,user/follow_request_sent,user/followed_by,user/followers_count,user/following,user/friends_count,user/geo_enabled,user/has_custom_timelines,user/id,user/id_str,user/is_translation_enabled,user/is_translator,user/lang,user/listed_count,user/location,user/media_count,user/muting,user/name,user/normal_followers_count,user/notifications,user/profile_background_color,user/profile_background_image_url,user/profile_background_image_url_https,user/profile_background_tile,user/profile_banner_extensions_sensitive_media_warning,user/profile_banner_url,user/profile_image_extensions_sensitive_media_warning,user/profile_image_url,user/profile_image_url_https,user/profile_sidebar_border_color,user/profile_sidebar_fill_color,user/profile_text_color,user/profile_use_background_image,user/protected,user/require_some_consent,user/screen_name,user/statuses_count,user/time_zone,user/translator_type,user/url,user/utc_offset,user/verified,user/want_retweets,user_mentions/0/id_str,user_mentions/0/name,user_mentions/0/screen_name,user_mentions/1/id_str,user_mentions/1/name,user_mentions/1/screen_name,user_mentions/2/id_str,user_mentions/2/name,user_mentions/2/screen_name,view_count
1.61031E+18,2023-01-03T16:37:57.000Z,9,"Investing Club: 3 investing lessons from the Club’s meeting Tuesday: 2023 mantra, infrastructure stocks, Apple https://t.co/LGNV1qjFyz",,,,,,,,1.61031E+18,,,5,3,https://mobile.twitter.com/search?q=apple+%28from%3ACNBC%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,,https://twitter.com/CNBC/status/1610314531191808008,cnb.cx/3X01087,https://cnb.cx/3X01087,https://t.co/LGNV1qjFyz,,,,,,,,,,,,,promotable_user,,,none,,FALSE,2009-02-09T00:03:41.000Z,FALSE,First in business worldwide.,FALSE,FALSE,Business,0,796,,,5086457,,854,TRUE,TRUE,20402945,20402945,FALSE,FALSE,,40372,"Englewood Cliffs, NJ",137824,,CNBC,5086457,,0D181F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/20402945/1601925989,,http://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,https://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,FFFFFF,EAEBEA,333333,TRUE,FALSE,FALSE,CNBC,560256,,none,https://t.co/OhV9V1FfZE,,TRUE,,,,,,,,,,,23195
1.61027E+18,2023-01-03T13:45:27.000Z,13,"Here are Tuesday's biggest analyst calls: Tesla, Apple, Wynn, Amazon, Wendy's, Delta &amp; more https://t.co/pPPvRNwbev",,,,,,,,1.61027E+18,,,2,2,https://mobile.twitter.com/search?q=apple+%28from%3ACNBC%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,,https://twitter.com/CNBC/status/1610271121915478017,cnb.cx/3CmZ41F,https://cnb.cx/3CmZ41F,https://t.co/pPPvRNwbev,,,,,,,,,,,,,promotable_user,,,none,,FALSE,2009-02-09T00:03:41.000Z,FALSE,First in business worldwide.,FALSE,FALSE,Business,0,796,,,5086457,,854,TRUE,TRUE,20402945,20402945,FALSE,FALSE,,40372,"Englewood Cliffs, NJ",137824,,CNBC,5086457,,0D181F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/20402945/1601925989,,http://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,https://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,FFFFFF,EAEBEA,333333,TRUE,FALSE,FALSE,CNBC,560256,,none,https://t.co/OhV9V1FfZE,,TRUE,,,,,,,,,,,28164
1.60972E+18,2023-01-02T01:31:30.000Z,40,How Apple gets you to spend money: https://t.co/D8Klyh16GA (via @CNBCMakeIt) https://t.co/HcVrKzYGvu,,,,,,,,1.60972E+18,https://pbs.twimg.com/media/Eo0h8-8XcAQYCbG.jpg,photo,2,10,https://mobile.twitter.com/search?q=apple+%28from%3ACNBC%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,,https://twitter.com/CNBC/status/1609724028301807616,cnb.cx/3n2luf9,https://cnb.cx/3n2luf9,https://t.co/D8Klyh16GA,,,,,,,,,,,,,promotable_user,,,none,,FALSE,2009-02-09T00:03:41.000Z,FALSE,First in business worldwide.,FALSE,FALSE,Business,0,796,,,5086457,,854,TRUE,TRUE,20402945,20402945,FALSE,FALSE,,40372,"Englewood Cliffs, NJ",137824,,CNBC,5086457,,0D181F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/20402945/1601925989,,http://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,https://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,FFFFFF,EAEBEA,333333,TRUE,FALSE,FALSE,CNBC,560256,,none,https://t.co/OhV9V1FfZE,,TRUE,,514513113,CNBC Make It,CNBCMakeIt,,,,,,,35043
1.60901E+18,2022-12-31T01:57:54.000Z,53,Apple CEO Tim Cook doesn't like the metaverse — he predicts a different technology will shape the future. (via @CNBCMakeIt) https://t.co/4t1AuOrh0z,,,,,,,,1.60901E+18,,,13,8,https://mobile.twitter.com/search?q=apple+%28from%3ACNBC%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,,https://twitter.com/CNBC/status/1609005896784306178,cnb.cx/3hvNbzu,https://cnb.cx/3hvNbzu,https://t.co/4t1AuOrh0z,,,,,,,,,,,,,promotable_user,,,none,,FALSE,2009-02-09T00:03:41.000Z,FALSE,First in business worldwide.,FALSE,FALSE,Business,0,796,,,5086457,,854,TRUE,TRUE,20402945,20402945,FALSE,FALSE,,40372,"Englewood Cliffs, NJ",137824,,CNBC,5086457,,0D181F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/20402945/1601925989,,http://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,https://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,FFFFFF,EAEBEA,333333,TRUE,FALSE,FALSE,CNBC,560256,,none,https://t.co/OhV9V1FfZE,,TRUE,,514513113,CNBC Make It,CNBCMakeIt,,,,,,,39228
1.60827E+18,2022-12-29T01:31:49.000Z,22,'It's a lot more of headline risks than anything else': Analyst maintains bullish outlook on Apple https://t.co/htY5WeeXck,,,,,,,,1.60827E+18,,,6,6,https://mobile.twitter.com/search?q=apple+%28from%3ACNBC%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,,https://twitter.com/CNBC/status/1608274557047275520,cnb.cx/3I98RfC,https://cnb.cx/3I98RfC,https://t.co/htY5WeeXck,,,,,,,,,,,,,promotable_user,,,none,,FALSE,2009-02-09T00:03:41.000Z,FALSE,First in business worldwide.,FALSE,FALSE,Business,0,796,,,5086457,,854,TRUE,TRUE,20402945,20402945,FALSE,FALSE,,40372,"Englewood Cliffs, NJ",137824,,CNBC,5086457,,0D181F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/20402945/1601925989,,http://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,https://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,FFFFFF,EAEBEA,333333,TRUE,FALSE,FALSE,CNBC,560256,,none,https://t.co/OhV9V1FfZE,,TRUE,,,,,,,,,,,38843
1.60826E+18,2022-12-29T00:40:00.000Z,15,"Apple shares are wrapping up their worst year since 2008, but @stevekovach breaks down some potential growth catalysts coming in 2023. https://t.co/0LQBl6TXVN https://t.co/XwuoKHlGFS",,,,,,,,1.60826E+18,https://pbs.twimg.com/media/FlEg51hWQAIFI_g.jpg,photo,6,9,https://mobile.twitter.com/search?q=apple+%28from%3ACNBC%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,,https://twitter.com/CNBC/status/1608261516205105154,cnb.cx/3vns1qw,https://cnb.cx/3vns1qw,https://t.co/0LQBl6TXVN,,,,,,,,,,,,,promotable_user,,,none,,FALSE,2009-02-09T00:03:41.000Z,FALSE,First in business worldwide.,FALSE,FALSE,Business,0,796,,,5086457,,854,TRUE,TRUE,20402945,20402945,FALSE,FALSE,,40372,"Englewood Cliffs, NJ",137824,,CNBC,5086457,,0D181F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/20402945/1601925989,,http://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,https://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,FFFFFF,EAEBEA,333333,TRUE,FALSE,FALSE,CNBC,560256,,none,https://t.co/OhV9V1FfZE,,TRUE,,17198424,Steve Kovach,stevekovach,,,,,,,24728
1.6082E+18,2022-12-28T20:41:55.000Z,13,LISTEN NOW: What does Apple's move mean for the broader market? Listen and follow the @CNBCClosingBell podcast here: https://t.co/PhvVUfPR0h https://t.co/yMS3QEwoGb,,,,,,,,1.6082E+18,https://pbs.twimg.com/amplify_video_thumb/1608199938835365888/img/TZnUSC-ON3ifB73a.jpg,photo,4,2,https://mobile.twitter.com/search?q=apple+%28from%3ACNBC%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,,https://twitter.com/CNBC/status/1608201603521069057,link.chtbl.com/closing_bell,https://link.chtbl.com/closing_bell,https://t.co/PhvVUfPR0h,,,,,,,,,,,,,promotable_user,,,none,,FALSE,2009-02-09T00:03:41.000Z,FALSE,First in business worldwide.,FALSE,FALSE,Business,0,796,,,5086457,,854,TRUE,TRUE,20402945,20402945,FALSE,FALSE,,40372,"Englewood Cliffs, NJ",137824,,CNBC,5086457,,0D181F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/20402945/1601925989,,http://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,https://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,FFFFFF,EAEBEA,333333,TRUE,FALSE,FALSE,CNBC,560256,,none,https://t.co/OhV9V1FfZE,,TRUE,,21778391,CNBC's Closing Bell,CNBCClosingBell,,,,,,,26627
1.60819E+18,2022-12-28T19:38:17.000Z,10,"Investing Club: Apple's stock price drops to a fresh low, in line with our predictions for the iPhone maker https://t.co/7CWl4m0stV",,,,,,,,1.60819E+18,,,3,3,https://mobile.twitter.com/search?q=apple+%28from%3ACNBC%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,,https://twitter.com/CNBC/status/1608185590087913472,cnb.cx/3FZNDhA,https://cnb.cx/3FZNDhA,https://t.co/7CWl4m0stV,,,,,,,,,,,,,promotable_user,,,none,,FALSE,2009-02-09T00:03:41.000Z,FALSE,First in business worldwide.,FALSE,FALSE,Business,0,796,,,5086457,,854,TRUE,TRUE,20402945,20402945,FALSE,FALSE,,40372,"Englewood Cliffs, NJ",137824,,CNBC,5086457,,0D181F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/20402945/1601925989,,http://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,https://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,FFFFFF,EAEBEA,333333,TRUE,FALSE,FALSE,CNBC,560256,,none,https://t.co/OhV9V1FfZE,,TRUE,,,,,,,,,,,22649
1.60816E+18,2022-12-28T18:15:54.000Z,12,"Stocks making the biggest moves midday: Tesla, Southwest, Apple, AMC and more https://t.co/8WQaKcnM7k",,,,,,,,1.60816E+18,,,3,4,https://mobile.twitter.com/search?q=apple+%28from%3ACNBC%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,,https://twitter.com/CNBC/status/1608164856762343432,cnb.cx/3VuOkoA,https://cnb.cx/3VuOkoA,https://t.co/8WQaKcnM7k,,,,,,,,,,,,,promotable_user,,,none,,FALSE,2009-02-09T00:03:41.000Z,FALSE,First in business worldwide.,FALSE,FALSE,Business,0,796,,,5086457,,854,TRUE,TRUE,20402945,20402945,FALSE,FALSE,,40372,"Englewood Cliffs, NJ",137824,,CNBC,5086457,,0D181F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/20402945/1601925989,,http://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,https://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,FFFFFF,EAEBEA,333333,TRUE,FALSE,FALSE,CNBC,560256,,none,https://t.co/OhV9V1FfZE,,TRUE,,,,,,,,,,,21753
1.60815E+18,2022-12-28T17:19:00.000Z,10,LISTEN NOW: Is there opportunity in this downturn? One possibility may be Apple. Follow and listen to the @CNBCTechCheck podcast on your favorite platform: https://t.co/xHjYUae5yC https://t.co/yC9w8eCEXP,,,,,,,,1.60815E+18,https://pbs.twimg.com/amplify_video_thumb/1608139455335997440/img/6w3O6V9z_5b3foJf.jpg,photo,3,2,https://mobile.twitter.com/search?q=apple+%28from%3ACNBC%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,,https://twitter.com/CNBC/status/1608150535407820803,cnb.cx/3EyAlsJ,https://cnb.cx/3EyAlsJ,https://t.co/xHjYUae5yC,,,,,,,,,,,,,promotable_user,,,none,,FALSE,2009-02-09T00:03:41.000Z,FALSE,First in business worldwide.,FALSE,FALSE,Business,0,796,,,5086457,,854,TRUE,TRUE,20402945,20402945,FALSE,FALSE,,40372,"Englewood Cliffs, NJ",137824,,CNBC,5086457,,0D181F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/20402945/1601925989,,http://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,https://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,FFFFFF,EAEBEA,333333,TRUE,FALSE,FALSE,CNBC,560256,,none,https://t.co/OhV9V1FfZE,,TRUE,,562995991,TechCheck,CNBCTechCheck,,,,,,,23936
1.60813E+18,2022-12-28T15:40:00.000Z,20,"Apple shares are wrapping up their worst year since 2008, but @stevekovach breaks down some potential growth catalysts coming in 2023. https://t.co/0LQBl6TXVN https://t.co/LxXg4ISvw3",,,,,,,,1.60813E+18,https://pbs.twimg.com/media/FlEg51hWQAIFI_g.jpg,photo,7,7,https://mobile.twitter.com/search?q=apple+%28from%3ACNBC%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,,https://twitter.com/CNBC/status/1608125621267308549,cnb.cx/3vns1qw,https://cnb.cx/3vns1qw,https://t.co/0LQBl6TXVN,,,,,,,,,,,,,promotable_user,,,none,,FALSE,2009-02-09T00:03:41.000Z,FALSE,First in business worldwide.,FALSE,FALSE,Business,0,796,,,5086457,,854,TRUE,TRUE,20402945,20402945,FALSE,FALSE,,40372,"Englewood Cliffs, NJ",137824,,CNBC,5086457,,0D181F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/20402945/1601925989,,http://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,https://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,FFFFFF,EAEBEA,333333,TRUE,FALSE,FALSE,CNBC,560256,,none,https://t.co/OhV9V1FfZE,,TRUE,,17198424,Steve Kovach,stevekovach,,,,,,,25106
1.60792E+18,2022-12-28T01:47:00.000Z,32,"Apple and Google's worst nightmare could be coming true, thanks to a new European law. @stevekovach reports. https://t.co/ZVxaUkilGU https://t.co/u0cle2UThS",,,,,,,,1.60792E+18,https://pbs.twimg.com/media/Fk_IaUpWYAgj-dK.jpg,photo,5,9,https://mobile.twitter.com/search?q=apple+%28from%3ACNBC%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,,https://twitter.com/CNBC/status/1607915989638823938,cnb.cx/3I5iDiL,https://cnb.cx/3I5iDiL,https://t.co/ZVxaUkilGU,,,,,,,,,,,,,promotable_user,,,none,,FALSE,2009-02-09T00:03:41.000Z,FALSE,First in business worldwide.,FALSE,FALSE,Business,0,796,,,5086457,,854,TRUE,TRUE,20402945,20402945,FALSE,FALSE,,40372,"Englewood Cliffs, NJ",137824,,CNBC,5086457,,0D181F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/20402945/1601925989,,http://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,https://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,FFFFFF,EAEBEA,333333,TRUE,FALSE,FALSE,CNBC,560256,,none,https://t.co/OhV9V1FfZE,,TRUE,,17198424,Steve Kovach,stevekovach,,,,,,,31754
1.60776E+18,2022-12-27T15:38:30.000Z,33,"Apple and Google's worst nightmare could be coming true, thanks to a new European law. @stevekovach reports. https://t.co/ZVxaUkilGU https://t.co/krHVWGZRU2",,,,,,,,1.60776E+18,https://pbs.twimg.com/media/Fk_IaUpWYAgj-dK.jpg,photo,4,9,https://mobile.twitter.com/search?q=apple+%28from%3ACNBC%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,,https://twitter.com/CNBC/status/1607762855566139392,cnb.cx/3I5iDiL,https://cnb.cx/3I5iDiL,https://t.co/ZVxaUkilGU,,,,,,,,,,,,,promotable_user,,,none,,FALSE,2009-02-09T00:03:41.000Z,FALSE,First in business worldwide.,FALSE,FALSE,Business,0,796,,,5086457,,854,TRUE,TRUE,20402945,20402945,FALSE,FALSE,,40372,"Englewood Cliffs, NJ",137824,,CNBC,5086457,,0D181F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/20402945/1601925989,,http://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,https://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,FFFFFF,EAEBEA,333333,TRUE,FALSE,FALSE,CNBC,560256,,none,https://t.co/OhV9V1FfZE,,TRUE,,17198424,Steve Kovach,stevekovach,,,,,,,34883
1.60729E+18,2022-12-26T08:33:28.000Z,47,Apple CEO Tim Cook doesn't like the metaverse — he predicts a different technology will shape the future. (via @CNBCMakeIt) https://t.co/XcNwihjgxg,,,,,,,,1.60729E+18,,,15,5,https://mobile.twitter.com/search?q=apple+%28from%3ACNBC%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,,https://twitter.com/CNBC/status/1607293505008721922,cnb.cx/3HQNy27,https://cnb.cx/3HQNy27,https://t.co/XcNwihjgxg,,,,,,,,,,,,,promotable_user,,,none,,FALSE,2009-02-09T00:03:41.000Z,FALSE,First in business worldwide.,FALSE,FALSE,Business,0,796,,,5086457,,854,TRUE,TRUE,20402945,20402945,FALSE,FALSE,,40372,"Englewood Cliffs, NJ",137824,,CNBC,5086457,,0D181F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/20402945/1601925989,,http://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,https://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,FFFFFF,EAEBEA,333333,TRUE,FALSE,FALSE,CNBC,560256,,none,https://t.co/OhV9V1FfZE,,TRUE,,514513113,CNBC Make It,CNBCMakeIt,,,,,,,27087
1.60685E+18,2022-12-25T03:30:31.000Z,34,How Apple gets you to spend money: https://t.co/D8Klyh16GA (via @CNBCMakeIt) https://t.co/oAgWlBmnOv,,,,,,,,1.60685E+18,https://pbs.twimg.com/media/Eo0h8-8XcAQYCbG.jpg,photo,9,9,https://mobile.twitter.com/search?q=apple+%28from%3ACNBC%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,,https://twitter.com/CNBC/status/1606854876289531904,cnb.cx/3n2luf9,https://cnb.cx/3n2luf9,https://t.co/D8Klyh16GA,,,,,,,,,,,,,promotable_user,,,none,,FALSE,2009-02-09T00:03:41.000Z,FALSE,First in business worldwide.,FALSE,FALSE,Business,0,796,,,5086457,,854,TRUE,TRUE,20402945,20402945,FALSE,FALSE,,40372,"Englewood Cliffs, NJ",137824,,CNBC,5086457,,0D181F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/20402945/1601925989,,http://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,https://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,FFFFFF,EAEBEA,333333,TRUE,FALSE,FALSE,CNBC,560256,,none,https://t.co/OhV9V1FfZE,,TRUE,,514513113,CNBC Make It,CNBCMakeIt,,,,,,,39876
1.60683E+18,2022-12-25T01:34:00.000Z,21,"When Angela Guzman landed a design internship at Apple in 2008, she had no idea what her assignment would be. She ended up helping to design about 500 of the original emoji — here are some of her favorites. 💩 (via @CNBCMakeIt) https://t.co/VV9vh4EjpK",,,,,,,,1.60683E+18,https://pbs.twimg.com/amplify_video_thumb/1567595867091214337/img/XQf2v7EoRRkSKv09.jpg,photo,0,7,https://mobile.twitter.com/search?q=apple+%28from%3ACNBC%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,,https://twitter.com/CNBC/status/1606825554518343681,,,,,,,,,,,,,,,,promotable_user,,,none,,FALSE,2009-02-09T00:03:41.000Z,FALSE,First in business worldwide.,FALSE,FALSE,Business,0,796,,,5086457,,854,TRUE,TRUE,20402945,20402945,FALSE,FALSE,,40372,"Englewood Cliffs, NJ",137824,,CNBC,5086457,,0D181F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/20402945/1601925989,,http://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,https://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,FFFFFF,EAEBEA,333333,TRUE,FALSE,FALSE,CNBC,560256,,none,https://t.co/OhV9V1FfZE,,TRUE,,514513113,CNBC Make It,CNBCMakeIt,,,,,,,37769
1.60681E+18,2022-12-25T00:36:30.000Z,16,"As fabless manufacturing companies like Apple, Qualcomm and Nvidia took off, TSMC found itself on a flywheel, making more and more of the world's chips. Watch the full video here to learn more: https://t.co/00keVTCxah https://t.co/0H4cNcuuWX",,,,,,,,1.60681E+18,https://pbs.twimg.com/media/FCJAYvMXIAAJvFj.jpg,photo,5,5,https://mobile.twitter.com/search?q=apple+%28from%3ACNBC%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,,https://twitter.com/CNBC/status/1606811084341579776,cnb.cx/3FZQq9u,https://cnb.cx/3FZQq9u,https://t.co/00keVTCxah,,,,,,,,,,,,,promotable_user,,,none,,FALSE,2009-02-09T00:03:41.000Z,FALSE,First in business worldwide.,FALSE,FALSE,Business,0,796,,,5086457,,854,TRUE,TRUE,20402945,20402945,FALSE,FALSE,,40372,"Englewood Cliffs, NJ",137824,,CNBC,5086457,,0D181F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/20402945/1601925989,,http://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,https://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,FFFFFF,EAEBEA,333333,TRUE,FALSE,FALSE,CNBC,560256,,none,https://t.co/OhV9V1FfZE,,TRUE,,,,,,,,,,,40711
1.60624E+18,2022-12-23T11:05:00.000Z,17,How Apple gets you to spend money: https://t.co/D8Klyh16GA (via @CNBCMakeIt) https://t.co/WiDde0QaHd,,,,,,,,1.60624E+18,https://pbs.twimg.com/media/Eo0h8-8XcAQYCbG.jpg,photo,1,6,https://mobile.twitter.com/search?q=apple+%28from%3ACNBC%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,,https://twitter.com/CNBC/status/1606244476472754177,cnb.cx/3n2luf9,https://cnb.cx/3n2luf9,https://t.co/D8Klyh16GA,,,,,,,,,,,,,promotable_user,,,none,,FALSE,2009-02-09T00:03:41.000Z,FALSE,First in business worldwide.,FALSE,FALSE,Business,0,796,,,5086457,,854,TRUE,TRUE,20402945,20402945,FALSE,FALSE,,40372,"Englewood Cliffs, NJ",137824,,CNBC,5086457,,0D181F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/20402945/1601925989,,http://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,https://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,FFFFFF,EAEBEA,333333,TRUE,FALSE,FALSE,CNBC,560256,,none,https://t.co/OhV9V1FfZE,,TRUE,,514513113,CNBC Make It,CNBCMakeIt,,,,,,,18404
1.60592E+18,2022-12-22T13:21:04.000Z,9,"Here are Thursday's biggest analyst calls: Apple, Tesla, Imax, Netflix, Robinhood, Amazon &amp; more https://t.co/MRWFl14feJ",,,,,,,,1.60592E+18,,,8,3,https://mobile.twitter.com/search?q=apple+%28from%3ACNBC%29+lang%3Aen+until%3A2023-02-01+since%3A2021-12-01&src=typed_query&f=live,,https://twitter.com/CNBC/status/1605916331190140934,cnb.cx/3hSbWpo,https://cnb.cx/3hSbWpo,https://t.co/MRWFl14feJ,,,,,,,,,,,,,promotable_user,,,none,,FALSE,2009-02-09T00:03:41.000Z,FALSE,First in business worldwide.,FALSE,FALSE,Business,0,796,,,5086457,,854,TRUE,TRUE,20402945,20402945,FALSE,FALSE,,40372,"Englewood Cliffs, NJ",137824,,CNBC,5086457,,0D181F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/20402945/1601925989,,http://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,https://pbs.twimg.com/profile_images/1583214318719475713/rP1UOXbz_normal.jpg,FFFFFF,EAEBEA,333333,TRUE,FALSE,FALSE,CNBC,560256,,none,https://t.co/OhV9V1FfZE,,TRUE,,,,,,,,,,,19505
